year,month,lat,lng,probability,spread
9,4,-32,72,0.00041,2378
9,4,-32,73,0.00064,2353
9,4,-32,74,0.00039,2330
9,4,-32,75,0.00058,2309
9,4,-32,76,0.00057,2290
9,4,-32,78,0.00034,2258
9,4,-32,83,0.00027,2213
9,4,-32,84,0.00039,2210
9,4,-32,85,0.00082,2209
9,4,-32,86,0.00056,2210
9,4,-32,87,0.00034,2213
9,4,-32,88,0.00035,2218
9,4,-32,89,0.00077,2225
9,4,-32,90,0.00044,2234
9,4,-32,93,0.00027,2273
9,4,-32,-31,0.00032,15665
9,4,-32,-30,0.0003,15434
9,4,-32,-29,0.00028,15205
9,4,-32,-20,0.00032,13234
9,4,-32,-19,0.00033,13025
9,4,-32,-17,0.00026,12613
9,4,-32,-15,0.00026,12209
9,4,-32,-12,0.0003,11618
9,4,-32,-11,0.00026,11425
9,4,-31,31,0.00029,5032
9,4,-31,32,0.00042,4925
9,4,-31,33,0.00046,4820
9,4,-31,34,0.0005,4717
9,4,-31,35,0.00044,4616
9,4,-31,36,0.00044,4517
9,4,-31,37,0.00036,4420
9,4,-31,38,0.00046,4325
9,4,-31,39,0.00036,4232
9,4,-31,40,0.00038,4141
9,4,-31,41,0.00056,4052
9,4,-31,42,0.0003,3965
9,4,-31,43,0.00041,3880
9,4,-31,44,0.00063,3797
9,4,-31,45,0.00061,3716
9,4,-31,46,0.00078,3637
9,4,-31,47,0.00071,3560
9,4,-31,48,0.00033,3485
9,4,-31,50,0.00025,3341
9,4,-31,51,0.00042,3272
9,4,-31,52,0.00062,3205
9,4,-31,54,0.00084,3077
9,4,-31,55,0.00074,3016
9,4,-31,56,0.00074,2957
9,4,-31,57,0.00072,2900
9,4,-31,58,0.00054,2845
9,4,-31,59,0.00063,2792
9,4,-31,60,0.00031,2741
9,4,-31,62,0.00027,2645
9,4,-31,63,0.00028,2600
9,4,-31,64,0.00051,2557
9,4,-31,65,0.00044,2516
9,4,-31,66,0.00086,2477
9,4,-31,67,0.00063,2440
9,4,-31,69,0.00058,2372
9,4,-31,70,0.00077,2341
9,4,-31,71,0.00087,2312
9,4,-31,72,0.00066,2285
9,4,-31,73,0.00104,2260
9,4,-31,74,0.00044,2237
9,4,-31,75,0.00044,2216
9,4,-31,76,0.00093,2197
9,4,-31,77,0.00049,2180
9,4,-31,78,0.00052,2165
9,4,-31,79,0.00027,2152
9,4,-31,80,0.0003,2141
9,4,-31,82,0.00036,2125
9,4,-31,83,0.00036,2120
9,4,-31,84,0.00042,2117
9,4,-31,85,0.00042,2116
9,4,-31,86,0.00059,2117
9,4,-31,87,0.0004,2120
9,4,-31,88,0.00052,2125
9,4,-31,90,0.00029,2141
9,4,-31,91,0.00027,2152
9,4,-31,-32,0.0003,15805
9,4,-31,-30,0.00033,15341
9,4,-31,-29,0.00028,15112
9,4,-31,-17,0.00025,12520
9,4,-31,-13,0.00028,11720
9,4,-31,-10,0.00025,11141
9,4,-30,32,0.00031,4834
9,4,-30,34,0.0003,4626
9,4,-30,35,0.0007,4525
9,4,-30,36,0.00068,4426
9,4,-30,39,0.00028,4141
9,4,-30,40,0.00031,4050
9,4,-30,41,0.00028,3961
9,4,-30,42,0.00053,3874
9,4,-30,43,0.00064,3789
9,4,-30,44,0.00083,3706
9,4,-30,45,0.00083,3625
9,4,-30,46,0.00083,3546
9,4,-30,47,0.00067,3469
9,4,-30,48,0.00032,3394
9,4,-30,52,0.00053,3114
9,4,-30,53,0.00059,3049
9,4,-30,54,0.00047,2986
9,4,-30,55,0.0007,2925
9,4,-30,56,0.00069,2866
9,4,-30,57,0.0009,2809
9,4,-30,58,0.0011,2754
9,4,-30,59,0.00104,2701
9,4,-30,60,0.00042,2650
9,4,-30,61,0.00039,2601
9,4,-30,63,0.00051,2509
9,4,-30,64,0.00027,2466
9,4,-30,65,0.00065,2425
9,4,-30,66,0.00082,2386
9,4,-30,68,0.00026,2314
9,4,-30,70,0.00045,2250
9,4,-30,71,0.00088,2221
9,4,-30,72,0.00074,2194
9,4,-30,73,0.00075,2169
9,4,-30,74,0.00036,2146
9,4,-30,75,0.00051,2125
9,4,-30,76,0.00043,2106
9,4,-30,77,0.00038,2089
9,4,-30,78,0.0003,2074
9,4,-30,79,0.00029,2061
9,4,-30,81,0.00047,2041
9,4,-30,82,0.00053,2034
9,4,-30,83,0.00076,2029
9,4,-30,84,0.00042,2026
9,4,-30,85,0.00054,2025
9,4,-30,86,0.00034,2026
9,4,-30,88,0.00036,2034
9,4,-30,92,0.00028,2074
9,4,-30,-34,0.00027,16186
9,4,-30,-30,0.00027,15250
9,4,-30,-29,0.00026,15021
9,4,-30,-21,0.00036,13261
9,4,-30,-17,0.00027,12429
9,4,-30,-15,0.00031,12025
9,4,-30,-14,0.00035,11826
9,4,-30,-13,0.0003,11629
9,4,-30,-12,0.00026,11434
9,4,-30,-11,0.00028,11241
9,4,-30,-10,0.00029,11050
9,4,-29,33,0.00054,4640
9,4,-29,34,0.00051,4537
9,4,-29,35,0.00048,4436
9,4,-29,36,0.00055,4337
9,4,-29,37,0.00041,4240
9,4,-29,41,0.00048,3872
9,4,-29,42,0.00038,3785
9,4,-29,43,0.00076,3700
9,4,-29,44,0.00083,3617
9,4,-29,45,0.00076,3536
9,4,-29,46,0.00082,3457
9,4,-29,47,0.0005,3380
9,4,-29,48,0.00072,3305
9,4,-29,49,0.00035,3232
9,4,-29,52,0.00082,3025
9,4,-29,53,0.00128,2960
9,4,-29,54,0.00068,2897
9,4,-29,55,0.00055,2836
9,4,-29,56,0.00108,2777
9,4,-29,57,0.00099,2720
9,4,-29,58,0.00085,2665
9,4,-29,59,0.00087,2612
9,4,-29,60,0.00037,2561
9,4,-29,61,0.0003,2512
9,4,-29,62,0.00087,2465
9,4,-29,63,0.00055,2420
9,4,-29,65,0.00028,2336
9,4,-29,66,0.0003,2297
9,4,-29,67,0.00081,2260
9,4,-29,68,0.0004,2225
9,4,-29,69,0.00039,2192
9,4,-29,70,0.00053,2161
9,4,-29,71,0.00058,2132
9,4,-29,72,0.00079,2105
9,4,-29,74,0.00038,2057
9,4,-29,75,0.00056,2036
9,4,-29,76,0.00069,2017
9,4,-29,77,0.00044,2000
9,4,-29,78,0.00038,1985
9,4,-29,79,0.00066,1972
9,4,-29,82,0.0006,1945
9,4,-29,83,0.00056,1940
9,4,-29,84,0.00072,1937
9,4,-29,85,0.00046,1936
9,4,-29,86,0.00053,1937
9,4,-29,87,0.00029,1940
9,4,-29,88,0.00029,1945
9,4,-29,92,0.00029,1985
9,4,-29,99,0.00027,2132
9,4,-29,-23,0.00027,13600
9,4,-29,-22,0.00027,13385
9,4,-29,-21,0.00041,13172
9,4,-29,-20,0.00035,12961
9,4,-29,-19,0.00029,12752
9,4,-29,-18,0.00041,12545
9,4,-29,-17,0.00041,12340
9,4,-28,33,0.00038,4553
9,4,-28,34,0.00031,4450
9,4,-28,36,0.00035,4250
9,4,-28,37,0.00052,4153
9,4,-28,38,0.00062,4058
9,4,-28,39,0.00069,3965
9,4,-28,40,0.00034,3874
9,4,-28,41,0.0004,3785
9,4,-28,42,0.00043,3698
9,4,-28,43,0.00053,3613
9,4,-28,44,0.00065,3530
9,4,-28,45,0.0006,3449
9,4,-28,46,0.00057,3370
9,4,-28,47,0.00055,3293
9,4,-28,48,0.00051,3218
9,4,-28,49,0.00062,3145
9,4,-28,50,0.00051,3074
9,4,-28,51,0.00043,3005
9,4,-28,52,0.00062,2938
9,4,-28,53,0.0013,2873
9,4,-28,54,0.00123,2810
9,4,-28,55,0.00071,2749
9,4,-28,56,0.00057,2690
9,4,-28,57,0.00049,2633
9,4,-28,58,0.00027,2578
9,4,-28,59,0.00033,2525
9,4,-28,61,0.00046,2425
9,4,-28,62,0.00044,2378
9,4,-28,66,0.00041,2210
9,4,-28,67,0.00078,2173
9,4,-28,68,0.00028,2138
9,4,-28,69,0.00053,2105
9,4,-28,70,0.00048,2074
9,4,-28,71,0.00048,2045
9,4,-28,72,0.00031,2018
9,4,-28,73,0.00054,1993
9,4,-28,74,0.00058,1970
9,4,-28,75,0.00083,1949
9,4,-28,76,0.00036,1930
9,4,-28,77,0.00031,1913
9,4,-28,78,0.00051,1898
9,4,-28,79,0.00048,1885
9,4,-28,80,0.00045,1874
9,4,-28,81,0.00039,1865
9,4,-28,82,0.00026,1858
9,4,-28,83,0.00031,1853
9,4,-28,84,0.00042,1850
9,4,-28,85,0.00053,1849
9,4,-28,86,0.00031,1850
9,4,-28,87,0.00033,1853
9,4,-28,88,0.00028,1858
9,4,-28,93,0.00031,1913
9,4,-28,95,0.00026,1949
9,4,-28,-27,0.00026,14393
9,4,-28,-26,0.00028,14170
9,4,-28,-18,0.0003,12458
9,4,-28,-14,0.00027,11650
9,4,-28,-4,0.00025,9770
9,4,-28,-1,0.00033,9245
9,4,-27,34,0.00025,4365
9,4,-27,37,0.00046,4068
9,4,-27,38,0.00074,3973
9,4,-27,40,0.0003,3789
9,4,-27,41,0.00025,3700
9,4,-27,42,0.00056,3613
9,4,-27,43,0.00065,3528
9,4,-27,44,0.00028,3445
9,4,-27,45,0.00034,3364
9,4,-27,46,0.00043,3285
9,4,-27,47,0.00102,3208
9,4,-27,48,0.00058,3133
9,4,-27,49,0.00071,3060
9,4,-27,50,0.00083,2989
9,4,-27,51,0.00044,2920
9,4,-27,52,0.00034,2853
9,4,-27,53,0.00032,2788
9,4,-27,54,0.00075,2725
9,4,-27,55,0.00051,2664
9,4,-27,56,0.00046,2605
9,4,-27,57,0.00039,2548
9,4,-27,58,0.00029,2493
9,4,-27,61,0.00045,2340
9,4,-27,62,0.00028,2293
9,4,-27,66,0.00029,2125
9,4,-27,67,0.00051,2088
9,4,-27,69,0.00067,2020
9,4,-27,70,0.00093,1989
9,4,-27,71,0.00027,1960
9,4,-27,73,0.00063,1908
9,4,-27,74,0.00077,1885
9,4,-27,75,0.00078,1864
9,4,-27,76,0.00031,1845
9,4,-27,77,0.00026,1828
9,4,-27,78,0.00031,1813
9,4,-27,80,0.00032,1789
9,4,-27,85,0.00039,1764
9,4,-27,86,0.00037,1765
9,4,-27,87,0.0003,1768
9,4,-27,91,0.00026,1800
9,4,-27,-34,0.00025,15925
9,4,-27,-26,0.00034,14085
9,4,-27,-25,0.00025,13864
9,4,-27,-10,0.00031,10789
9,4,-27,-9,0.00027,10600
9,4,-26,1,0.00028,8737
9,4,-26,4,0.00027,8242
9,4,-26,35,0.00037,4181
9,4,-26,38,0.00039,3890
9,4,-26,39,0.00029,3797
9,4,-26,40,0.00032,3706
9,4,-26,41,0.00042,3617
9,4,-26,42,0.0003,3530
9,4,-26,47,0.00034,3125
9,4,-26,48,0.00118,3050
9,4,-26,49,0.00074,2977
9,4,-26,50,0.0009,2906
9,4,-26,51,0.00111,2837
9,4,-26,52,0.00074,2770
9,4,-26,53,0.00054,2705
9,4,-26,54,0.00044,2642
9,4,-26,56,0.00059,2522
9,4,-26,57,0.00035,2465
9,4,-26,58,0.00037,2410
9,4,-26,59,0.00047,2357
9,4,-26,60,0.00034,2306
9,4,-26,61,0.00028,2257
9,4,-26,62,0.0004,2210
9,4,-26,63,0.00028,2165
9,4,-26,64,0.0003,2122
9,4,-26,65,0.00033,2081
9,4,-26,67,0.0003,2005
9,4,-26,68,0.0005,1970
9,4,-26,69,0.00033,1937
9,4,-26,70,0.00063,1906
9,4,-26,71,0.0005,1877
9,4,-26,72,0.0004,1850
9,4,-26,73,0.00034,1825
9,4,-26,75,0.00038,1781
9,4,-26,78,0.00029,1730
9,4,-26,79,0.00038,1717
9,4,-26,80,0.00029,1706
9,4,-26,83,0.00032,1685
9,4,-26,84,0.0005,1682
9,4,-26,85,0.00028,1681
9,4,-26,86,0.00028,1682
9,4,-26,87,0.00025,1685
9,4,-26,89,0.0003,1697
9,4,-25,36,0.00054,4001
9,4,-25,37,0.00033,3904
9,4,-25,38,0.00058,3809
9,4,-25,39,0.00045,3716
9,4,-25,40,0.00039,3625
9,4,-25,41,0.00026,3536
9,4,-25,48,0.00048,2969
9,4,-25,49,0.00098,2896
9,4,-25,50,0.00065,2825
9,4,-25,51,0.00066,2756
9,4,-25,52,0.00045,2689
9,4,-25,53,0.00054,2624
9,4,-25,54,0.00028,2561
9,4,-25,58,0.00105,2329
9,4,-25,59,0.00052,2276
9,4,-25,60,0.00027,2225
9,4,-25,61,0.00051,2176
9,4,-25,63,0.00027,2084
9,4,-25,65,0.00033,2000
9,4,-25,67,0.00039,1924
9,4,-25,68,0.00047,1889
9,4,-25,69,0.00041,1856
9,4,-25,70,0.00068,1825
9,4,-25,71,0.00043,1796
9,4,-25,72,0.00027,1769
9,4,-25,73,0.00049,1744
9,4,-25,74,0.00028,1721
9,4,-25,75,0.00042,1700
9,4,-25,76,0.00029,1681
9,4,-25,82,0.00029,1609
9,4,-25,85,0.00041,1600
9,4,-25,90,0.00034,1625
9,4,-25,91,0.00057,1636
9,4,-24,38,0.00026,3730
9,4,-24,39,0.00067,3637
9,4,-24,40,0.00038,3546
9,4,-24,41,0.00029,3457
9,4,-24,48,0.00036,2890
9,4,-24,49,0.00124,2817
9,4,-24,50,0.00058,2746
9,4,-24,51,0.00036,2677
9,4,-24,52,0.00059,2610
9,4,-24,53,0.00029,2545
9,4,-24,54,0.0003,2482
9,4,-24,58,0.00059,2250
9,4,-24,59,0.0009,2197
9,4,-24,60,0.0003,2146
9,4,-24,62,0.00026,2050
9,4,-24,63,0.00037,2005
9,4,-24,67,0.00026,1845
9,4,-24,68,0.00032,1810
9,4,-24,69,0.0003,1777
9,4,-24,70,0.00039,1746
9,4,-24,71,0.00026,1717
9,4,-24,72,0.00047,1690
9,4,-24,73,0.00045,1665
9,4,-24,74,0.00062,1642
9,4,-24,75,0.0007,1621
9,4,-24,76,0.00052,1602
9,4,-24,82,0.00031,1530
9,4,-24,88,0.00029,1530
9,4,-24,91,0.00028,1557
9,4,-23,38,0.00025,3653
9,4,-23,39,0.00044,3560
9,4,-23,40,0.00064,3469
9,4,-23,41,0.00062,3380
9,4,-23,48,0.00035,2813
9,4,-23,49,0.00047,2740
9,4,-23,50,0.00049,2669
9,4,-23,51,0.00043,2600
9,4,-23,52,0.00043,2533
9,4,-23,57,0.00031,2228
9,4,-23,58,0.00052,2173
9,4,-23,59,0.00045,2120
9,4,-23,61,0.00072,2020
9,4,-23,62,0.00034,1973
9,4,-23,63,0.00082,1928
9,4,-23,64,0.00037,1885
9,4,-23,65,0.00032,1844
9,4,-23,66,0.00033,1805
9,4,-23,67,0.0003,1768
9,4,-23,68,0.00039,1733
9,4,-23,69,0.00028,1700
9,4,-23,71,0.00034,1640
9,4,-23,72,0.00032,1613
9,4,-23,73,0.00029,1588
9,4,-23,76,0.00026,1525
9,4,-23,82,0.00037,1453
9,4,-23,90,0.00028,1469
9,4,-22,41,0.00028,3305
9,4,-22,42,0.00028,3218
9,4,-22,49,0.00051,2665
9,4,-22,50,0.00027,2594
9,4,-22,51,0.00046,2525
9,4,-22,53,0.00052,2393
9,4,-22,57,0.00032,2153
9,4,-22,59,0.00039,2045
9,4,-22,60,0.00045,1994
9,4,-22,61,0.00039,1945
9,4,-22,62,0.00034,1898
9,4,-22,63,0.00034,1853
9,4,-22,64,0.0003,1810
9,4,-22,65,0.00031,1769
9,4,-22,66,0.00035,1730
9,4,-22,67,0.00025,1693
9,4,-22,70,0.00032,1594
9,4,-22,73,0.00027,1513
9,4,-22,79,0.00029,1405
9,4,-22,80,0.00032,1394
9,4,-21,35,0.00036,3796
9,4,-21,49,0.00027,2592
9,4,-21,50,0.00033,2521
9,4,-21,53,0.00039,2320
9,4,-21,54,0.00038,2257
9,4,-21,55,0.00028,2196
9,4,-21,58,0.00054,2025
9,4,-21,59,0.00041,1972
9,4,-21,60,0.00034,1921
9,4,-21,63,0.00035,1780
9,4,-21,64,0.00039,1737
9,4,-21,65,0.00029,1696
9,4,-21,67,0.00026,1620
9,4,-21,77,0.00038,1360
9,4,-20,35,0.00033,3725
9,4,-20,50,0.00031,2450
9,4,-20,51,0.00027,2381
9,4,-20,57,0.00032,2009
9,4,-20,63,0.00027,1709
9,4,-20,75,0.00033,1325
9,4,-20,77,0.00031,1289
9,4,-20,79,0.0004,1261
9,4,-19,39,0.00028,3272
9,4,-19,76,0.00031,1237
9,4,-19,86,0.00031,1157
9,4,-18,49,0.00033,2385
9,4,-17,49,0.00059,2320
9,4,-17,50,0.00035,2249
9,4,-15,45,0.00025,2500
9,4,-15,100,0.00049,1125
9,4,-15,101,0.00068,1156
9,4,-14,44,0.00037,2522
9,4,-14,45,0.0004,2441
9,4,-14,97,0.00031,985
9,4,-14,104,0.00071,1202
9,4,-13,86,0.00032,785
9,4,-13,87,0.00027,788
9,4,-13,97,0.00025,928
9,4,-13,99,0.00027,980
9,4,-13,104,0.0004,1145
9,4,-12,47,0.00031,2173
9,4,-12,89,0.00029,745
9,4,-12,90,0.00028,754
9,4,-12,92,0.00047,778
9,4,-12,93,0.00032,793
9,4,-12,94,0.00045,810
9,4,-12,95,0.00036,829
9,4,-12,98,0.00027,898
9,4,-12,99,0.00041,925
9,4,-12,107,0.00028,1213
9,4,-11,95,0.00028,776
9,4,-11,99,0.00026,872
9,4,-11,101,0.00031,932
9,4,-11,105,0.00034,1076
9,4,-11,108,0.00027,1205
9,4,-10,96,0.00033,746
9,4,-10,97,0.00046,769
9,4,-10,98,0.00043,794
9,4,-10,100,0.00033,850
9,4,-10,101,0.00036,881
9,4,-10,102,0.00027,914
9,4,-9,54,0.00033,1537
9,4,-9,55,0.00046,1476
9,4,-9,97,0.00055,720
9,4,-9,99,0.00053,772
9,4,-9,106,0.00031,1017
9,4,-8,42,0.00038,2378
9,4,-8,53,0.00031,1553
9,4,-8,55,0.00027,1429
9,4,-8,97,0.00056,673
9,4,-8,98,0.00029,698
9,4,-8,102,0.00046,818
9,4,-7,42,0.00037,2333
9,4,-7,43,0.00026,2248
9,4,-7,98,0.00042,653
9,4,-7,102,0.00073,773
9,4,-7,103,0.00036,808
9,4,-7,104,0.00032,845
9,4,-7,105,0.00025,884
9,4,-6,42,0.00039,2290
9,4,-6,98,0.00032,610
9,4,-6,99,0.0003,637
9,4,-6,100,0.00033,666
9,4,-6,101,0.0003,697
9,4,-6,102,0.00025,730
9,4,-5,94,0.00026,481
9,4,-5,97,0.00033,544
9,4,-5,98,0.00047,569
9,4,-5,99,0.0003,596
9,4,-5,100,0.00032,625
9,4,-4,92,0.00026,410
9,4,-4,93,0.00027,425
9,4,-4,94,0.00044,442
9,4,-4,95,0.00046,461
9,4,-4,96,0.00046,482
9,4,-4,97,0.00062,505
9,4,-4,98,0.00041,530
9,4,-4,101,0.00026,617
9,4,-3,87,0.00043,328
9,4,-3,88,0.00032,333
9,4,-3,94,0.0003,405
9,4,-3,95,0.00036,424
9,4,-3,97,0.00043,468
9,4,-3,104,0.00032,685
9,4,-2,86,0.00041,290
9,4,-2,87,0.00031,293
9,4,-2,88,0.00035,298
9,4,-2,90,0.00031,314
9,4,-2,122,0.00035,1658
9,4,-1,83,0.00028,260
9,4,-1,86,0.00028,257
9,4,-1,88,0.0005,265
9,4,-1,89,0.00059,272
9,4,-1,91,0.00036,292
9,4,-1,92,0.00029,305
9,4,0,81,0.0004,241
9,4,0,93,0.00061,289
9,4,1,44,0.00062,1877
9,4,1,72,0.00034,365
9,4,1,81,0.00056,212
9,4,1,82,0.00029,205
9,4,1,90,0.00038,221
9,4,3,90,0.00046,169
9,4,3,91,0.00029,180
9,4,3,92,0.00026,193
9,4,4,51,0.00028,1277
9,4,4,55,0.00029,1021
9,4,4,56,0.00026,962
9,4,4,60,0.0003,746
9,4,4,61,0.00026,697
9,4,4,62,0.00026,650
9,4,4,80,0.0004,146
9,4,4,87,0.00029,125
9,4,5,51,0.0003,1256
9,4,5,58,0.00031,829
9,4,5,59,0.00041,776
9,4,5,60,0.00032,725
9,4,5,69,0.00027,356
9,4,5,90,0.0003,125
9,4,5,91,0.0003,136
9,4,5,93,0.00025,164
9,4,5,95,0.00038,200
9,4,5,96,0.00038,221
9,4,5,97,0.00036,244
9,4,5,100,0.00032,325
9,4,6,83,0.00032,85
9,4,6,86,0.00034,82
9,4,6,87,0.00053,85
9,4,6,88,0.0006,90
9,4,6,89,0.00086,97
9,4,6,90,0.00083,106
9,4,6,91,0.0008,117
9,4,6,92,0.00064,130
9,4,6,93,0.00047,145
9,4,6,95,0.00041,181
9,4,6,96,0.00049,202
9,4,6,97,0.00034,225
9,4,6,98,0.00032,250
9,4,6,99,0.00049,277
9,4,7,57,0.00029,848
9,4,7,58,0.0004,793
9,4,7,60,0.00034,689
9,4,7,62,0.0003,593
9,4,7,74,0.0003,185
9,4,7,86,0.00041,65
9,4,7,87,0.00054,68
9,4,7,88,0.00062,73
9,4,7,91,0.00039,100
9,4,7,92,0.00051,113
9,4,7,93,0.00056,128
9,4,7,94,0.00087,145
9,4,7,95,0.00055,164
9,4,7,96,0.00039,185
9,4,7,97,0.0007,208
9,4,7,98,0.00093,233
9,4,7,99,0.00035,260
9,4,8,57,0.00035,833
9,4,8,65,0.00029,449
9,4,8,67,0.00026,373
9,4,8,73,0.0003,193
9,4,8,84,0.0004,50
9,4,8,85,0.00026,49
9,4,8,86,0.00072,50
9,4,8,87,0.00038,53
9,4,8,88,0.00062,58
9,4,8,89,0.00037,65
9,4,8,90,0.00046,74
9,4,8,91,0.00055,85
9,4,8,92,0.00059,98
9,4,8,93,0.00053,113
9,4,8,94,0.00055,130
9,4,8,95,0.00056,149
9,4,8,96,0.00067,170
9,4,8,97,0.00147,193
9,4,9,55,0.00028,936
9,4,9,57,0.00031,820
9,4,9,65,0.00028,436
9,4,9,68,0.00036,325
9,4,9,73,0.00036,180
9,4,9,82,0.00026,45
9,4,9,84,0.00045,37
9,4,9,85,0.00039,36
9,4,9,88,0.00035,45
9,4,9,89,0.00041,52
9,4,9,90,0.00033,61
9,4,9,91,0.00033,72
9,4,9,92,0.00072,85
9,4,9,93,0.00097,100
9,4,9,94,0.00077,117
9,4,9,95,0.00039,136
9,4,9,96,0.00045,157
9,4,9,97,0.00113,180
9,4,9,98,0.00055,205
9,4,10,66,0.00027,386
9,4,10,68,0.00028,314
9,4,10,80,0.00035,50
9,4,10,81,0.00057,41
9,4,10,82,0.00038,34
9,4,10,83,0.00026,29
9,4,10,84,0.00065,26
9,4,10,85,0.00139,25
9,4,10,86,0.00054,26
9,4,10,87,0.00047,29
9,4,10,88,0.00042,34
9,4,10,89,0.0003,41
9,4,10,90,0.00055,50
9,4,10,91,0.00038,61
9,4,10,92,0.00044,74
9,4,10,93,0.00154,89
9,4,10,94,0.00063,106
9,4,10,95,0.00048,125
9,4,10,96,0.0008,146
9,4,10,97,0.00172,169
9,4,10,98,0.00031,194
9,4,11,69,0.00033,272
9,4,11,70,0.00028,241
9,4,11,72,0.00026,185
9,4,11,81,0.00063,32
9,4,11,82,0.00059,25
9,4,11,83,0.00056,20
9,4,11,84,0.00026,17
9,4,11,85,0.00077,16
9,4,11,86,0.0022,17
9,4,11,87,0.00041,20
9,4,11,88,0.00091,25
9,4,11,89,0.00071,32
9,4,11,90,0.00045,41
9,4,11,91,0.00106,52
9,4,11,92,0.00026,65
9,4,11,93,0.00091,80
9,4,11,94,0.00093,97
9,4,11,95,0.00134,116
9,4,11,96,0.00153,137
9,4,11,97,0.00091,160
9,4,11,98,0.00032,185
9,4,12,69,0.00029,265
9,4,12,70,0.00031,234
9,4,12,82,0.00049,18
9,4,12,83,0.00081,13
9,4,12,84,0.00091,10
9,4,12,85,0.00031,9
9,4,12,86,0.00098,10
9,4,12,87,0.00064,13
9,4,12,88,0.00083,18
9,4,12,89,0.00065,25
9,4,12,90,0.00039,34
9,4,12,91,0.00029,45
9,4,12,92,0.00069,58
9,4,12,93,0.00082,73
9,4,12,94,0.00089,90
9,4,12,95,0.0012,109
9,4,12,96,0.00099,130
9,4,13,57,0.00033,788
9,4,13,66,0.0003,365
9,4,13,67,0.00025,328
9,4,13,68,0.00036,293
9,4,13,69,0.00056,260
9,4,13,80,0.00029,29
9,4,13,82,0.00032,13
9,4,13,83,0.00038,8
9,4,13,84,0.00046,5
9,4,13,85,0.00049,4
9,4,13,88,0.00029,13
9,4,13,89,0.00073,20
9,4,13,90,0.00058,29
9,4,13,91,0.00046,40
9,4,13,92,0.0005,53
9,4,13,93,0.00073,68
9,4,13,94,0.00103,85
9,4,13,95,0.00151,104
9,4,13,96,0.00084,125
9,4,13,97,0.00047,148
9,4,14,64,0.00045,442
9,4,14,82,0.00031,10
9,4,14,83,0.0005,5
9,4,14,85,0.00066,1
9,4,14,88,0.00091,10
9,4,14,89,0.00223,17
9,4,14,90,0.00109,26
9,4,14,91,0.00105,37
9,4,14,92,0.00268,50
9,4,14,93,0.00147,65
9,4,14,94,0.00129,82
9,4,14,95,0.00095,101
9,4,14,96,0.00045,122
9,4,14,97,0.00027,145
9,4,15,83,0.0003,4
9,4,15,84,0.00036,1
9,4,15,85,0.00061,0
9,4,15,86,0.0004,1
9,4,15,87,0.00063,4
9,4,15,88,0.00119,9
9,4,15,89,0.00082,16
9,4,15,90,0.00148,25
9,4,15,91,0.00142,36
9,4,15,92,0.00165,49
9,4,15,93,0.00073,64
9,4,15,94,0.00045,81
9,4,15,95,0.00051,100
9,4,15,96,0.00039,121
9,4,16,84,0.00078,2
9,4,16,85,0.0013,1
9,4,16,86,0.00054,2
9,4,16,87,0.00075,5
9,4,16,88,0.00064,10
9,4,16,89,0.00063,17
9,4,16,90,0.00104,26
9,4,16,91,0.00173,37
9,4,16,92,0.00101,50
9,4,16,93,0.00261,65
9,4,16,96,0.00061,122
9,4,16,97,0.00044,145
9,4,17,85,0.00028,4
9,4,17,88,0.00027,13
9,4,17,89,0.00035,20
9,4,17,90,0.00071,29
9,4,17,91,0.00075,40
9,4,17,92,0.00057,53
9,4,17,93,0.0012,68
9,4,18,65,0.00029,409
9,4,18,88,0.00028,18
9,4,18,90,0.00052,34
9,4,18,91,0.00077,45
9,4,18,92,0.00068,58
9,4,18,93,0.00179,73
9,4,19,90,0.00046,41
9,4,19,91,0.00062,52
9,4,19,92,0.00173,65
9,4,19,93,0.00027,80
9,4,20,90,0.00026,50
9,4,20,91,0.00147,61
9,4,20,92,0.00135,74
9,4,21,89,0.00042,52
9,4,21,90,0.00084,61
9,4,21,91,0.00091,72
9,6,-42,33,0.00032,5953
9,6,-41,34,0.00026,5737
9,6,-41,44,0.00033,4817
9,6,-41,46,0.00032,4657
9,6,-41,60,0.00043,3761
9,6,-41,61,0.00029,3712
9,6,-40,40,0.00026,5050
9,6,-40,47,0.00026,4469
9,6,-39,21,0.00027,7012
9,6,-39,32,0.00032,5725
9,6,-39,35,0.00034,5416
9,6,-39,39,0.00036,5032
9,6,-39,42,0.00028,4765
9,6,-39,44,0.00028,4597
9,6,-39,46,0.00027,4437
9,6,-39,58,0.00026,3645
9,6,-39,59,0.00026,3592
9,6,-39,60,0.00032,3541
9,6,-39,65,0.00039,3316
9,6,-38,33,0.00047,5513
9,6,-38,34,0.00025,5410
9,6,-38,37,0.00031,5113
9,6,-38,38,0.00064,5018
9,6,-38,39,0.00035,4925
9,6,-38,40,0.00028,4834
9,6,-38,43,0.00026,4573
9,6,-38,45,0.00035,4409
9,6,-38,46,0.00047,4330
9,6,-38,49,0.0003,4105
9,6,-38,50,0.00045,4034
9,6,-38,56,0.00027,3650
9,6,-38,59,0.00026,3485
9,6,-38,62,0.0003,3338
9,6,-38,68,0.00028,3098
9,6,-38,69,0.00034,3065
9,6,-38,70,0.00034,3034
9,6,-37,23,0.00029,6548
9,6,-37,27,0.00044,6068
9,6,-37,29,0.00034,5840
9,6,-37,30,0.00039,5729
9,6,-37,31,0.00035,5620
